VehicleId,ModelYear,Make,Model,VehicleDescription,VehiclePicture,OverallRating,OverallFrontCrashRating,FrontCrashDriversideRating,FrontCrashPassengersideRating,OverallSideCrashRating,SideCrashDriversideRating,SideCrashPassengersideRating,CombinedSideBarrierAndPoleRatingFront,CombinedSideBarrierAndPoleRatingRear,SideBarrierRatingOverall,RolloverRating,RolloverRating2,RolloverPossibility,RolloverPossibility2,DynamicTipResult,SidePoleCrashRating,NHTSAElectronicStabilityControl,NHTSAForwardCollisionWarning,NHTSALaneDepartureWarning,ComplaintsCount,RecallsCount,InvestigationCount,ImagePath
22008,2026,MERCEDES-BENZ,GLC,2026 MERCEDES-BENZ GLC SUV N/A RWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/MERCEDES-BENZ/GLC/2026 MERCEDES-BENZ GLC SUV N_A RWD.png
22009,2026,MERCEDES-BENZ,GLC,2026 MERCEDES-BENZ GLC SUV N/A AWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/MERCEDES-BENZ/GLC/2026 MERCEDES-BENZ GLC SUV N_A AWD.png
22011,2026,MERCEDES-BENZ,GLC COUPE,2026 MERCEDES-BENZ GLC COUPE SUV N/A AWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/MERCEDES-BENZ/GLC COUPE/2026 MERCEDES-BENZ GLC COUPE SUV N_A AWD.png
22012,2026,MERCEDES-BENZ,GLC COUPE PHEV PHEV,2026 MERCEDES-BENZ GLC COUPE PHEV SUV PHEV AWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/MERCEDES-BENZ/GLC COUPE PHEV PHEV/2026 MERCEDES-BENZ GLC COUPE PHEV SUV PHEV AWD.png
22010,2026,MERCEDES-BENZ,GLC PHEV PHEV,2026 MERCEDES-BENZ GLC PHEV SUV PHEV AWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/MERCEDES-BENZ/GLC PHEV PHEV/2026 MERCEDES-BENZ GLC PHEV SUV PHEV AWD.png
22013,2026,MERCEDES-BENZ,GLE,2026 MERCEDES-BENZ GLE SUV N/A RWD,,Not Rated,Not Rated,Not Rated,Not Rated,5,5,5,5,5,5,4,Not Rated,0.169,0,No Tip,5,Standard,No,No,0,0,0,2026/MERCEDES-BENZ/GLE/2026 MERCEDES-BENZ GLE SUV N_A RWD.png
22014,2026,MERCEDES-BENZ,GLE,2026 MERCEDES-BENZ GLE SUV N/A AWD,,Not Rated,Not Rated,Not Rated,Not Rated,5,5,5,5,5,5,4,Not Rated,0.155,0,No Tip,5,Standard,No,No,0,0,0,2026/MERCEDES-BENZ/GLE/2026 MERCEDES-BENZ GLE SUV N_A AWD.png
22016,2026,MERCEDES-BENZ,GLE COUPE,2026 MERCEDES-BENZ GLE COUPE SUV N/A AWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/MERCEDES-BENZ/GLE COUPE/2026 MERCEDES-BENZ GLE COUPE SUV N_A AWD.png
22015,2026,MERCEDES-BENZ,GLE PHEV PHEV,2026 MERCEDES-BENZ GLE PHEV SUV PHEV AWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/MERCEDES-BENZ/GLE PHEV PHEV/2026 MERCEDES-BENZ GLE PHEV SUV PHEV AWD.png
21104,2026,MERCEDES-BENZ,MERCEDES-BENZ ESPRINTER (HO) BEV,2026 MERCEDES-BENZ MERCEDES-BENZ ESPRINTER (HO) CV BEV RWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/MERCEDES-BENZ/MERCEDES-BENZ ESPRINTER (HO) BEV/2026 MERCEDES-BENZ MERCEDES-BENZ ESPRINTER (HO) CV BEV RWD.png
21103,2026,MERCEDES-BENZ,MERCEDES-BENZ ESPRINTER (SO) BEV,2026 MERCEDES-BENZ MERCEDES-BENZ ESPRINTER (SO) CV BEV RWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/MERCEDES-BENZ/MERCEDES-BENZ ESPRINTER (SO) BEV/2026 MERCEDES-BENZ MERCEDES-BENZ ESPRINTER (SO) CV BEV RWD.png
21095,2026,MERCEDES-BENZ,SPRINTER 2500 CARGO VAN (LWB),2026 MERCEDES-BENZ SPRINTER 2500 CARGO VAN (LWB) CV N/A RWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/MERCEDES-BENZ/SPRINTER 2500 CARGO VAN (LWB)/2026 MERCEDES-BENZ SPRINTER 2500 CARGO VAN (LWB) CV N_A RWD.png
21096,2026,MERCEDES-BENZ,SPRINTER 2500 CARGO VAN (LWB),2026 MERCEDES-BENZ SPRINTER 2500 CARGO VAN (LWB) CV N/A AWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/MERCEDES-BENZ/SPRINTER 2500 CARGO VAN (LWB)/2026 MERCEDES-BENZ SPRINTER 2500 CARGO VAN (LWB) CV N_A AWD.png
21093,2026,MERCEDES-BENZ,SPRINTER 2500 CARGO VAN (SWB),2026 MERCEDES-BENZ SPRINTER 2500 CARGO VAN (SWB) CV N/A RWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/MERCEDES-BENZ/SPRINTER 2500 CARGO VAN (SWB)/2026 MERCEDES-BENZ SPRINTER 2500 CARGO VAN (SWB) CV N_A RWD.png
21094,2026,MERCEDES-BENZ,SPRINTER 2500 CARGO VAN (SWB),2026 MERCEDES-BENZ SPRINTER 2500 CARGO VAN (SWB) CV N/A AWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/MERCEDES-BENZ/SPRINTER 2500 CARGO VAN (SWB)/2026 MERCEDES-BENZ SPRINTER 2500 CARGO VAN (SWB) CV N_A AWD.png
21101,2026,MERCEDES-BENZ,SPRINTER 2500 CREW VAN (LWB),2026 MERCEDES-BENZ SPRINTER 2500 CREW VAN (LWB) CV N/A RWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/MERCEDES-BENZ/SPRINTER 2500 CREW VAN (LWB)/2026 MERCEDES-BENZ SPRINTER 2500 CREW VAN (LWB) CV N_A RWD.png
21102,2026,MERCEDES-BENZ,SPRINTER 2500 CREW VAN (LWB),2026 MERCEDES-BENZ SPRINTER 2500 CREW VAN (LWB) CV N/A AWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/MERCEDES-BENZ/SPRINTER 2500 CREW VAN (LWB)/2026 MERCEDES-BENZ SPRINTER 2500 CREW VAN (LWB) CV N_A AWD.png
21099,2026,MERCEDES-BENZ,SPRINTER 2500 CREW VAN (SWB),2026 MERCEDES-BENZ SPRINTER 2500 CREW VAN (SWB) CV N/A RWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/MERCEDES-BENZ/SPRINTER 2500 CREW VAN (SWB)/2026 MERCEDES-BENZ SPRINTER 2500 CREW VAN (SWB) CV N_A RWD.png
21100,2026,MERCEDES-BENZ,SPRINTER 2500 CREW VAN (SWB),2026 MERCEDES-BENZ SPRINTER 2500 CREW VAN (SWB) CV N/A AWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/MERCEDES-BENZ/SPRINTER 2500 CREW VAN (SWB)/2026 MERCEDES-BENZ SPRINTER 2500 CREW VAN (SWB) CV N_A AWD.png
21098,2026,MERCEDES-BENZ,SPRINTER 3500 CARGO VAN (LWB),2026 MERCEDES-BENZ SPRINTER 3500 CARGO VAN (LWB) CV N/A RWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/MERCEDES-BENZ/SPRINTER 3500 CARGO VAN (LWB)/2026 MERCEDES-BENZ SPRINTER 3500 CARGO VAN (LWB) CV N_A RWD.png
21097,2026,MERCEDES-BENZ,SPRINTER 3500 CARGO VAN (SWB),2026 MERCEDES-BENZ SPRINTER 3500 CARGO VAN (SWB) CV N/A RWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/MERCEDES-BENZ/SPRINTER 3500 CARGO VAN (SWB)/2026 MERCEDES-BENZ SPRINTER 3500 CARGO VAN (SWB) CV N_A RWD.png
21380,2026,MINI,CONVERTIBLE,2026 MINI CONVERTIBLE C N/A FWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/MINI/CONVERTIBLE/2026 MINI CONVERTIBLE C N_A FWD.png
21382,2026,MINI,COUNTRYMAN,2026 MINI COUNTRYMAN 5 HB N/A AWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/MINI/COUNTRYMAN/2026 MINI COUNTRYMAN 5 HB N_A AWD.png
21383,2026,MINI,COUNTRYMAN SE BEV,2026 MINI COUNTRYMAN SE 5 HB BEV AWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/MINI/COUNTRYMAN SE BEV/2026 MINI COUNTRYMAN SE 5 HB BEV AWD.png
21381,2026,MINI,HARDTOP 2DR,2026 MINI HARDTOP 2DR 3 HB N/A FWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/MINI/HARDTOP 2DR/2026 MINI HARDTOP 2DR 3 HB N_A FWD.png
21379,2026,MINI,HARDTOP 4DR,2026 MINI HARDTOP 4DR 5 HB N/A FWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/MINI/HARDTOP 4DR/2026 MINI HARDTOP 4DR 5 HB N_A FWD.png
21609,2026,MITSUBISHI,ECLIPSE CROSS,2026 MITSUBISHI ECLIPSE CROSS SUV N/A AWD,,5,4,4,4,5,5,5,5,5,5,4,Not Rated,0.185,0,No Tip,5,Standard,Standard & Optional,Optional,0,0,0,2026/MITSUBISHI/ECLIPSE CROSS/2026 MITSUBISHI ECLIPSE CROSS SUV N_A AWD.png
21610,2026,MITSUBISHI,OUTLANDER MHEV,2026 MITSUBISHI OUTLANDER SUV MHEV FWD,,Not Rated,Not Rated,Not Rated,Not Rated,5,5,5,5,5,5,Not Rated,Not Rated,0,0, ,5,Standard,Standard,Standard,0,0,0,2026/MITSUBISHI/OUTLANDER MHEV/2026 MITSUBISHI OUTLANDER SUV MHEV FWD.png
21611,2026,MITSUBISHI,OUTLANDER MHEV,2026 MITSUBISHI OUTLANDER SUV MHEV AWD,,Not Rated,Not Rated,Not Rated,Not Rated,5,5,5,5,5,5,Not Rated,Not Rated,0,0, ,5,Standard,Standard,Standard,0,0,0,2026/MITSUBISHI/OUTLANDER MHEV/2026 MITSUBISHI OUTLANDER SUV MHEV AWD.png
21612,2026,MITSUBISHI,OUTLANDER PHEV PHEV,2026 MITSUBISHI OUTLANDER PHEV SUV PHEV AWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,Standard,Standard,0,0,0,2026/MITSUBISHI/OUTLANDER PHEV PHEV/2026 MITSUBISHI OUTLANDER PHEV SUV PHEV AWD.png
21608,2026,MITSUBISHI,OUTLANDER SPORT,2026 MITSUBISHI OUTLANDER SPORT SUV N/A AWD,,4,4,4,4,5,5,5,5,5,5,4,Not Rated,0.169,0,No Tip,5,Standard,Standard,Standard,0,0,0,2026/MITSUBISHI/OUTLANDER SPORT/2026 MITSUBISHI OUTLANDER SPORT SUV N_A AWD.png
21063,2026,NISSAN,ALTIMA,2026 NISSAN ALTIMA 4 DR N/A FWD,,5,4,5,4,5,4,5,5,5,5,5,Not Rated,0.092,0,No Tip,5,Standard,No,No,0,0,0,2026/NISSAN/ALTIMA/2026 NISSAN ALTIMA 4 DR N_A FWD.png
21064,2026,NISSAN,ALTIMA,2026 NISSAN ALTIMA 4 DR N/A AWD,,5,4,5,4,5,4,5,5,5,5,5,Not Rated,0.092,0,No Tip,5,Standard,No,No,0,0,0,2026/NISSAN/ALTIMA/2026 NISSAN ALTIMA 4 DR N_A AWD.png
21081,2026,NISSAN,ARIYA,2026 NISSAN ARIYA SUV N/A FWD,,5,4,4,4,5,5,5,5,5,5,4,Not Rated,0.107,0,No Tip,4,Standard,No,No,0,0,0,2026/NISSAN/ARIYA/2026 NISSAN ARIYA SUV N_A FWD.png
21082,2026,NISSAN,ARIYA,2026 NISSAN ARIYA SUV N/A AWD,,5,4,4,4,5,5,5,5,5,5,5,Not Rated,0.099,0,No Tip,4,Standard,No,No,0,0,0,2026/NISSAN/ARIYA/2026 NISSAN ARIYA SUV N_A AWD.png
21083,2026,NISSAN,ARMADA,2026 NISSAN ARMADA SUV N/A RWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/NISSAN/ARMADA/2026 NISSAN ARMADA SUV N_A RWD.png
21084,2026,NISSAN,ARMADA,2026 NISSAN ARMADA SUV N/A AWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/NISSAN/ARMADA/2026 NISSAN ARMADA SUV N_A AWD.png
21069,2026,NISSAN,FRONTIER CREW CAB,2026 NISSAN FRONTIER CREW CAB PU/CC N/A RWD,,4,3,3,4,5,5,5,5,5,5,3,Not Rated,0.204,0,No Tip,5,Standard,No,No,0,0,0,2026/NISSAN/FRONTIER CREW CAB/2026 NISSAN FRONTIER CREW CAB PU_CC N_A RWD.png
21070,2026,NISSAN,FRONTIER CREW CAB,2026 NISSAN FRONTIER CREW CAB PU/CC N/A 4WD,,4,3,3,4,5,5,5,5,5,5,3,Not Rated,0.204,0,No Tip,5,Standard,No,No,0,0,0,2026/NISSAN/FRONTIER CREW CAB/2026 NISSAN FRONTIER CREW CAB PU_CC N_A 4WD.png
21067,2026,NISSAN,FRONTIER KING CAB,2026 NISSAN FRONTIER KING CAB PU/EC N/A RWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,3,Not Rated,0.204,0, ,Not Rated,Standard,No,No,0,0,0,2026/NISSAN/FRONTIER KING CAB/2026 NISSAN FRONTIER KING CAB PU_EC N_A RWD.png
21068,2026,NISSAN,FRONTIER KING CAB,2026 NISSAN FRONTIER KING CAB PU/EC N/A 4WD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,3,Not Rated,0.204,0, ,Not Rated,Standard,No,No,0,0,0,2026/NISSAN/FRONTIER KING CAB/2026 NISSAN FRONTIER KING CAB PU_EC N_A 4WD.png
21077,2026,NISSAN,KICKS,2026 NISSAN KICKS SUV N/A FWD,,4,3,3,3,5,5,5,5,5,5,4,Not Rated,0.198,0,No Tip,5,Standard,No,No,0,0,0,2026/NISSAN/KICKS/2026 NISSAN KICKS SUV N_A FWD.png
21078,2026,NISSAN,KICKS,2026 NISSAN KICKS SUV N/A AWD,,4,3,3,3,5,5,5,5,5,5,4,Not Rated,0.179,0,No Tip,5,Standard,No,No,0,0,0,2026/NISSAN/KICKS/2026 NISSAN KICKS SUV N_A AWD.png
21079,2026,NISSAN,LEAF (53 KWH BATTERY) BEV,2026 NISSAN LEAF (53 KWH BATTERY) 5 HB BEV FWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/NISSAN/LEAF (53 KWH BATTERY) BEV/2026 NISSAN LEAF (53 KWH BATTERY) 5 HB BEV FWD.png
21080,2026,NISSAN,LEAF PLUS (75 KWH BATTERY) BEV,2026 NISSAN LEAF PLUS (75 KWH BATTERY) 5 HB BEV FWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/NISSAN/LEAF PLUS (75 KWH BATTERY) BEV/2026 NISSAN LEAF PLUS (75 KWH BATTERY) 5 HB BEV FWD.png
21073,2026,NISSAN,MURANO,2026 NISSAN MURANO SUV N/A FWD,,5,4,5,3,5,5,5,5,5,5,4,Not Rated,0.174,0,No Tip,5,Standard,No,No,0,0,0,2026/NISSAN/MURANO/2026 NISSAN MURANO SUV N_A FWD.png
21074,2026,NISSAN,MURANO,2026 NISSAN MURANO SUV N/A AWD,,5,4,5,3,5,5,5,5,5,5,4,Not Rated,0.169,0,No Tip,5,Standard,No,No,0,0,0,2026/NISSAN/MURANO/2026 NISSAN MURANO SUV N_A AWD.png
21065,2026,NISSAN,PATHFINDER,2026 NISSAN PATHFINDER SUV N/A FWD,,5,4,4,4,5,5,5,5,5,5,4,Not Rated,0.169,0,No Tip,5,Standard,No,No,0,0,0,2026/NISSAN/PATHFINDER/2026 NISSAN PATHFINDER SUV N_A FWD.png
21066,2026,NISSAN,PATHFINDER,2026 NISSAN PATHFINDER SUV N/A AWD,,5,4,4,4,5,5,5,5,5,5,4,Not Rated,0.155,0,No Tip,5,Standard,No,No,0,0,0,2026/NISSAN/PATHFINDER/2026 NISSAN PATHFINDER SUV N_A AWD.png
21075,2026,NISSAN,ROGUE,2026 NISSAN ROGUE SUV N/A FWD,,5,4,4,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,4,Not Rated,0.179,0,No Tip,Not Rated,Standard,No,No,0,0,0,2026/NISSAN/ROGUE/2026 NISSAN ROGUE SUV N_A FWD.png
21076,2026,NISSAN,ROGUE,2026 NISSAN ROGUE SUV N/A AWD,,5,4,4,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,4,Not Rated,0.179,0,No Tip,Not Rated,Standard,No,No,0,0,0,2026/NISSAN/ROGUE/2026 NISSAN ROGUE SUV N_A AWD.png
21062,2026,NISSAN,SENTRA,2026 NISSAN SENTRA 4 DR N/A FWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/NISSAN/SENTRA/2026 NISSAN SENTRA 4 DR N_A FWD.png
21085,2026,NISSAN,Z,2026 NISSAN Z 2 DR N/A RWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/NISSAN/Z/2026 NISSAN Z 2 DR N_A RWD.png
20949,2026,RAM,PROMASTER (DRIVER ONLY),2026 RAM PROMASTER (DRIVER ONLY) CV N/A FWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/RAM/PROMASTER (DRIVER ONLY)/2026 RAM PROMASTER (DRIVER ONLY) CV N_A FWD.png
20951,2026,RAM,PROMASTER (PASSENGER DOUBLE SEAT),2026 RAM PROMASTER (PASSENGER DOUBLE SEAT) CV N/A FWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/RAM/PROMASTER (PASSENGER DOUBLE SEAT)/2026 RAM PROMASTER (PASSENGER DOUBLE SEAT) CV N_A FWD.png
20950,2026,RAM,PROMASTER (PASSENGER SINGLE SEAT),2026 RAM PROMASTER (PASSENGER SINGLE SEAT) CV N/A FWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/RAM/PROMASTER (PASSENGER SINGLE SEAT)/2026 RAM PROMASTER (PASSENGER SINGLE SEAT) CV N_A FWD.png
20941,2026,RAM,RAM 1500 CREW CAB,2026 RAM RAM 1500 CREW CAB PU/CC N/A RWD,,4,4,4,4,5,5,5,5,5,5,4,Not Rated,0.198,0,No Tip,5,Standard,No,No,0,0,0,2026/RAM/RAM 1500 CREW CAB/2026 RAM RAM 1500 CREW CAB PU_CC N_A RWD.png
20942,2026,RAM,RAM 1500 CREW CAB,2026 RAM RAM 1500 CREW CAB PU/CC N/A 4WD,,4,4,4,4,5,5,5,5,5,5,4,Not Rated,0.198,0,No Tip,5,Standard,No,No,0,0,0,2026/RAM/RAM 1500 CREW CAB/2026 RAM RAM 1500 CREW CAB PU_CC N_A 4WD.png
20943,2026,RAM,RAM 1500 CREW CAB RHO,2026 RAM RAM 1500 CREW CAB RHO PU/CC N/A 4WD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/RAM/RAM 1500 CREW CAB RHO/2026 RAM RAM 1500 CREW CAB RHO PU_CC N_A 4WD.png
20939,2026,RAM,RAM 1500 QUAD CAB,2026 RAM RAM 1500 QUAD CAB PU/EC N/A RWD,,5,4,4,4,5,5,5,5,5,5,4,Not Rated,0.198,0,No Tip,5,Standard,No,No,0,0,0,2026/RAM/RAM 1500 QUAD CAB/2026 RAM RAM 1500 QUAD CAB PU_EC N_A RWD.png
20940,2026,RAM,RAM 1500 QUAD CAB,2026 RAM RAM 1500 QUAD CAB PU/EC N/A 4WD,,5,4,4,4,5,5,5,5,5,5,4,Not Rated,0,0, ,5,Standard,No,No,0,0,0,2026/RAM/RAM 1500 QUAD CAB/2026 RAM RAM 1500 QUAD CAB PU_EC N_A 4WD.png
20946,2026,RAM,RAM 2500 CREW CAB,2026 RAM RAM 2500 CREW CAB PU/CC N/A RWD,,4,4,4,5,5,5,5,5,5,5,4,Not Rated,0.198,0,No Tip,5,Standard,No,No,0,0,0,2026/RAM/RAM 2500 CREW CAB/2026 RAM RAM 2500 CREW CAB PU_CC N_A RWD.png
20947,2026,RAM,RAM 2500 CREW CAB,2026 RAM RAM 2500 CREW CAB PU/CC N/A 4WD,,4,4,4,5,5,5,5,5,5,5,3,Not Rated,0.292,0,No Tip,5,Standard,No,No,0,0,0,2026/RAM/RAM 2500 CREW CAB/2026 RAM RAM 2500 CREW CAB PU_CC N_A 4WD.png
20948,2026,RAM,RAM 2500 MEGA CAB,2026 RAM RAM 2500 MEGA CAB PU/CC N/A 4WD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,3,Not Rated,0.292,0,No Tip,Not Rated,Standard,No,No,0,0,0,2026/RAM/RAM 2500 MEGA CAB/2026 RAM RAM 2500 MEGA CAB PU_CC N_A 4WD.png
20944,2026,RAM,RAM 2500 REGULAR CAB,2026 RAM RAM 2500 REGULAR CAB PU/RC N/A RWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,4,Not Rated,0.198,0,No Tip,Not Rated,Standard,No,No,0,0,0,2026/RAM/RAM 2500 REGULAR CAB/2026 RAM RAM 2500 REGULAR CAB PU_RC N_A RWD.png
20945,2026,RAM,RAM 2500 REGULAR CAB,2026 RAM RAM 2500 REGULAR CAB PU/RC N/A 4WD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,3,Not Rated,0.292,0,No Tip,Not Rated,Standard,No,No,0,0,0,2026/RAM/RAM 2500 REGULAR CAB/2026 RAM RAM 2500 REGULAR CAB PU_RC N_A 4WD.png
21729,2026,RIVIAN,EDV 500 BEV,2026 RIVIAN EDV 500 CV BEV FWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/RIVIAN/EDV 500 BEV/2026 RIVIAN EDV 500 CV BEV FWD.png
21728,2026,RIVIAN,EDV 700 BEV,2026 RIVIAN EDV 700 CV BEV FWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/RIVIAN/EDV 700 BEV/2026 RIVIAN EDV 700 CV BEV FWD.png
